user_id,username,full_name,department,role,location,hostname,device_id,status,hire_date,termination_date,manager_username,failed_login_count,successful_login_count,mfa_failure_count,average_iam_risk,maximum_iam_risk,total_iam_events,total_firewall_events,firewall_deny_count,firewall_threat_count,total_bytes_sent,total_bytes_received,total_endpoint_alerts,critical_endpoint_alerts,high_endpoint_alerts,invalid_resolution_alerts,hostname_endpoint_alerts,authentication_risk,network_risk,endpoint_risk,iam_risk_contribution,zero_trust_risk_score,risk_level,zero_trust_action,insider_threat_indicator,signal_failed_login,signal_mfa_failure,signal_high_iam_risk,signal_firewall_deny,signal_firewall_threat,signal_endpoint_alert,signal_critical_endpoint,signal_high_endpoint,signal_extreme_iam_risk,insider_threat_score,insider_risk_level,recommended_action,security_signal_count,threat_confidence,threat_classification,threat_explanation,priority
EMP12478,tanay.khosla86,Tanay Khosla,Mkt,Executive,REGIONAL OFFICE,WS-12478,DEV28342,Working,1661757190,not available,manager218,1.0,5.0,3.0,65.66666666666667,100.0,6.0,9.0,1.0,0.0,185988408.0,61343317.0,3.0,1.0,0.0,0.0,3.0,26.0,3.0,21.0,32.833333333333336,82.83,CRITICAL,BLOCK,0,0,1,0,0,0,1,1,0,1,60.13,HIGH,RESTRICT,4,HIGH,SUSPICIOUS,3 MFA failures + 3 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,2
EMP10501,dominic.mand25,Dominic Mand,Human Resources,Executive,Regional_Office,VDR-10501,DEV17128,Deactivated,09-01-2024 05:18:19 AM,2025-11-02T03:47:46,,2.0,2.0,2.0,45.5,93.0,4.0,9.0,4.0,1.0,104889012.0,166994044.0,2.0,0.0,1.0,0.0,2.0,24.0,22.0,12.0,22.75,80.75,CRITICAL,BLOCK,0,0,1,0,0,1,1,0,1,1,60.1,HIGH,RESTRICT,5,HIGH,SUSPICIOUS,2 MFA failures + 1 firewall threat events + 2 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 93/100,2
EMP12802,fariq.sanghvi8,Fariq Sanghvi,Sales,Specialist,DATA CENTER,WS-12802,DEV 44556,Disabled,2024-04-12 04:39:17,,,2.0,8.0,3.0,40.45454545454545,100.0,11.0,9.0,2.0,1.0,108280959.0,48687084.0,4.0,0.0,0.0,1.0,3.0,31.0,16.0,8.0,20.227272727272727,75.23,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,60.09,HIGH,RESTRICT,4,HIGH,SUSPICIOUS,3 MFA failures + 1 firewall threat events + 4 endpoint alerts + maximum IAM risk 100/100,2
EMP11880,yashvi.din95,Yashvi Din,Mkt,Director,Head Office,LPT-11880,DEV47375,Enabled,01-20-2026 11:40:41 AM,not available,  manager240  ,4.0,4.0,3.0,35.25,100.0,8.0,10.0,0.0,1.0,184708045.0,109241777.0,3.0,0.0,0.0,0.0,3.0,41.0,10.0,6.0,17.625,74.62,HIGH,RESTRICT,1,1,1,0,0,1,1,0,0,1,60.05,HIGH,RESTRICT,5,HIGH,SUSPICIOUS,4 failed login attempts + 3 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 100/100,2
EMP11701,aarav.malhotra46,Aarav Malhotra,Procurement,Trainee,warehouse,LPT-11701,DEV 45750,On Leave,14-Feb-2024 21:40:50,,unknown,2.0,3.0,2.0,70.16666666666667,97.0,6.0,9.0,2.0,2.0,38726729.0,159764134.0,1.0,0.0,0.0,0.0,1.0,24.0,26.0,2.0,35.083333333333336,87.08,CRITICAL,BLOCK,0,0,1,1,0,1,1,0,0,1,60.03,HIGH,RESTRICT,5,HIGH,SUSPICIOUS,2 MFA failures + average IAM risk 70/100 + 2 firewall threat events + 1 endpoint alerts + maximum IAM risk 97/100,2
EMP12009,gautam.bala88,Gautam Bala,Marketing,Manager,Data_Center,WS-12009,DEV-80016,Active,2021-03-16T11:22:45,,,3.0,3.0,3.0,45.0,100.0,6.0,7.0,1.0,1.0,78891468.0,20192415.0,3.0,0.0,0.0,0.0,2.0,36.0,13.0,6.0,22.5,77.5,HIGH,RESTRICT,1,1,1,0,0,1,1,0,0,1,60.0,HIGH,RESTRICT,5,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 100/100,2
EMP12936,orinder.karpe99,Orinder Karpe,IT Support,Executive,Data Center,VDR-12936,DEV-55597,Ooo,2026/05/16,not available,MANAGER843,3.0,3.0,4.0,55.0,100.0,7.0,7.0,3.0,0.0,34488164.0,132387378.0,2.0,0.0,0.0,0.0,1.0,43.0,9.0,4.0,27.5,83.5,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,0,1,60.0,HIGH,RESTRICT,4,HIGH,SUSPICIOUS,3 failed login attempts + 4 MFA failures + 2 endpoint alerts + maximum IAM risk 100/100,2
EMP11674,sudiksha.shenoy74,Sudiksha Shenoy,Sales,Manager,Work_From_Home,LPT-11674,DEV-11264,Live,04-07-2026 05:40:59 AM,,,3.0,2.0,3.0,35.0,90.0,5.0,13.0,2.0,1.0,101166295.0,123516441.0,3.0,0.0,0.0,0.0,3.0,36.0,16.0,6.0,17.5,75.5,HIGH,RESTRICT,1,1,1,0,0,1,1,0,0,1,60.0,HIGH,RESTRICT,5,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 90/100,2
EMP11019,rudra.sood69,Rudra Sood,Mkt,Manager,regional office,VDR-11019,DEV-38476,Exited,2023/07/01,,manager477,1.0,4.0,2.0,55.0,100.0,6.0,9.0,2.0,1.0,133713046.0,115735701.0,2.0,1.0,0.0,0.0,1.0,19.0,16.0,19.0,27.5,81.5,CRITICAL,BLOCK,0,0,1,0,0,1,1,1,0,1,60.0,HIGH,RESTRICT,5,HIGH,SUSPICIOUS,2 MFA failures + 1 firewall threat events + 2 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,2
EMP11586,gunbir.goda45,Gunbir Goda,Research and Development,Trainee,Warehouse,VDR-11586,DEV 14885,Resigned,2025-05-05 11:53:55,,,2.0,5.0,2.0,49.75,87.0,8.0,12.0,2.0,2.0,265886699.0,173596572.0,4.0,0.0,0.0,0.0,4.0,24.0,26.0,8.0,24.875,82.88,CRITICAL,BLOCK,0,0,1,0,0,1,1,0,0,0,59.95,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,2 MFA failures + 2 firewall threat events + 4 endpoint alerts,3
EMP11662,aishani.dugal36,Aishani Dugal,Sales,Manager,regional office,,DEV68314,Working,2020-05-02T08:15:44,,manager490,0.0,6.0,2.0,59.5,100.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,14.0,0.0,36.0,29.75,79.75,HIGH,RESTRICT,0,0,1,0,0,0,1,0,1,1,59.9,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 6 endpoint alerts + 3 high-severity endpoint alerts + maximum IAM risk 100/100,3
EMP10561,raghav.nanda23,Raghav Nanda,Marketing,Consultant,Remote,VDR-10561,,Live,07/04/2026 07:22,,manager180,3.0,5.0,3.0,59.5,100.0,8.0,6.0,0.0,2.0,67851458.0,3022989.0,0.0,0.0,0.0,0.0,0.0,36.0,20.0,0.0,29.75,85.75,CRITICAL,BLOCK,0,1,1,0,0,1,0,0,0,1,59.9,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 2 firewall threat events + maximum IAM risk 100/100,3
EMP11725,advik.wagle63,Advik Wagle,Research and Development,Officer,WAREHOUSE,WS-11725.CORP.LOCAL,DEV 97428,Disabled,11-Feb-2022 02:52:43,10-Jan-2023 08:52:56,unknown,4.0,4.0,5.0,24.375,94.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,55.0,0.0,6.0,12.1875,73.19,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,1,59.88,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,4 failed login attempts + 5 MFA failures + 3 endpoint alerts + maximum IAM risk 94/100,3
EMP10006,ekta.kuruvilla30,Ekta Kuruvilla,Marketing,Manager,Work_From_Home,LPT-10006,DEV23238,Active,2023-11-09 16:43:21,,manager473,3.0,3.0,2.0,34.333333333333336,80.0,6.0,9.0,2.0,0.0,157859208.0,132527814.0,6.0,1.0,0.0,0.0,6.0,29.0,6.0,27.0,17.166666666666668,79.17,HIGH,RESTRICT,1,1,1,0,0,0,1,1,0,0,59.87,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 2 MFA failures + 6 endpoint alerts + 1 critical endpoint alerts,3
EMP11584,indali.walla86,Indali Walla,Compliance,Analyst,Warehouse,LPT-11584,DEV 87377,Deactivated,2025-06-19T17:31:41,not available,manager220,2.0,3.0,3.0,59.285714285714285,100.0,7.0,9.0,3.0,1.0,166711264.0,164461213.0,2.0,0.0,0.0,0.0,2.0,31.0,19.0,4.0,29.642857142857142,83.64,CRITICAL,BLOCK,0,0,1,0,0,1,1,0,0,1,59.86,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 1 firewall threat events + 2 endpoint alerts + maximum IAM risk 100/100,3
EMP11164,laksh.swamy43,Laksh Swamy,Human Resources,Consultant,head office,LPT-11164.CORP.LOCAL,DEV89233,Live,,not available,manager714,4.0,5.0,2.0,39.3,100.0,10.0,1.0,0.0,0.0,6168370.0,4295242.0,3.0,1.0,0.0,0.0,0.0,34.0,0.0,21.0,19.65,74.65,HIGH,RESTRICT,1,1,1,0,0,0,1,1,0,1,59.86,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,4 failed login attempts + 2 MFA failures + 3 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,3
EMP10720,victor.chaudhuri10,Victor Chaudhuri,Research and Development,Administrator,work from home,WS-10720,DEV97500,A,2022-10-01 18:45:34,,  manager899  ,0.0,4.0,2.0,54.2,100.0,5.0,13.0,4.0,1.0,174111159.0,177838362.0,2.0,1.0,0.0,0.0,1.0,14.0,22.0,19.0,27.1,82.1,CRITICAL,BLOCK,0,0,1,0,0,1,1,1,0,1,59.84,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,2 MFA failures + 1 firewall threat events + 2 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,3
EMP10869,krishna.chaudry17,Krishna Chaudry,Human Resources,Consultant,REGIONAL OFFICE,VDR-10869,DEV66744,Active,12-29-2020 12:22:31 AM,,manager230,2.0,6.0,2.0,69.0,100.0,8.0,13.0,2.0,2.0,130041242.0,120802601.0,1.0,0.0,0.0,0.0,1.0,24.0,26.0,2.0,34.5,86.5,CRITICAL,BLOCK,0,0,1,0,0,1,1,0,0,1,59.8,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 2 firewall threat events + 1 endpoint alerts + maximum IAM risk 100/100,3
EMP10892,,Vasana Behl,Human Resources,Director,Warehouse,LPT-10892,DEV10766,Active,2020-02-11T08:03:46,,manager588,3.0,1.0,3.0,19.0,41.0,4.0,8.0,3.0,1.0,143588046.0,100276499.0,5.0,0.0,0.0,0.0,5.0,36.0,19.0,10.0,9.5,74.5,HIGH,RESTRICT,1,1,1,0,0,1,1,0,0,0,59.8,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 1 firewall threat events + 5 endpoint alerts,3
EMP12984,krish.nair87,Krish Nair,Customer Support,Manager,Head Office,WS-12984,DEV-77537,Active,28/11/2025 03:58,not available,manager129,1.0,1.0,1.0,29.0,55.0,2.0,9.0,2.0,1.0,66392316.0,115086846.0,5.0,1.0,1.0,0.0,5.0,12.0,16.0,33.0,14.5,75.5,HIGH,RESTRICT,0,0,0,0,0,1,1,1,1,0,59.8,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,1 firewall threat events + 5 endpoint alerts + 1 high-severity endpoint alerts + 1 critical endpoint alerts,3
EMP11173,,Adya Mutti,Legal,Engineer,,LPT-11173,DEV-17322,Enabled,2020-12-30 05:44:06,,,1.0,5.0,1.0,68.83333333333333,100.0,6.0,8.0,0.0,1.0,96729254.0,119420398.0,4.0,1.0,0.0,0.0,3.0,12.0,10.0,23.0,34.416666666666664,79.42,HIGH,RESTRICT,0,0,0,0,0,1,1,1,0,1,59.77,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,1 firewall threat events + 4 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,3
EMP10954,balendra.chada93,Balendra Chada,Customer Support,Administrator,DATA CENTER,LPT-10954,DEV90012,Active,15/09/2022 22:27,,,2.0,4.0,3.0,43.71428571428572,100.0,7.0,10.0,1.0,0.0,180232778.0,152171851.0,3.0,1.0,0.0,0.0,2.0,31.0,3.0,21.0,21.857142857142858,76.86,HIGH,RESTRICT,0,0,1,0,0,0,1,1,0,1,59.74,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 3 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 100/100,3
EMP11581,onkar.mital36,Onkar Mital,Marketing,Administrator,Regional Office,VDR-11581,DEV 53100,Working,2022/02/19,not available,unknown,1.0,3.0,1.0,68.66666666666667,92.0,6.0,9.0,6.0,1.0,112564275.0,26858353.0,4.0,0.0,0.0,0.0,3.0,12.0,28.0,8.0,34.333333333333336,82.33,CRITICAL,BLOCK,0,0,0,0,1,1,1,0,0,1,59.73,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,6 firewall DENY events + 1 firewall threat events + 4 endpoint alerts + maximum IAM risk 92/100,3
EMP12525,oeshi.gara54,Oeshi Gara,Research and Development,Director,Remote,VDR-12525,DEV 96412,Terminated,2025/05/01,,,3.0,6.0,4.0,48.55555555555556,100.0,9.0,4.0,2.0,0.0,36771969.0,19912847.0,3.0,0.0,0.0,0.0,2.0,43.0,6.0,6.0,24.27777777777778,79.28,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,1,59.71,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 4 MFA failures + 3 endpoint alerts + maximum IAM risk 100/100,3
EMP12841,ekavir.menon22,Ekavir Menon,Research and Development,Trainee,Branch Office,VDR-12841,DEV 30899,Working,19/07/2024 22:20,,,3.0,4.0,3.0,28.571428571428573,80.0,7.0,15.0,4.0,2.0,254628670.0,227789763.0,1.0,0.0,0.0,0.0,1.0,36.0,32.0,2.0,14.285714285714286,84.29,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,0,59.71,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 2 firewall threat events + 1 endpoint alerts,3
EMP10770,ryan.goel27,Ryan Goel,Customer Support,Analyst,remote,WS-10770,DEV-99443,Enabled,02-14-2021 04:40:26 AM,,MANAGER530,2.0,5.0,4.0,48.5,99.0,10.0,6.0,0.0,1.0,32822438.0,67055793.0,3.0,0.0,0.0,1.0,3.0,38.0,10.0,6.0,24.25,78.25,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,59.7,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,4 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 99/100,3
EMP11394,anamika.deshpande59,Anamika Deshpande,Sales,Manager,Remote,VDR-11394,DEV85523,Active,2022-06-23 20:19:41,,manager327,2.0,2.0,3.0,78.4,100.0,5.0,18.0,5.0,0.0,289822944.0,364817221.0,2.0,0.0,0.0,0.0,1.0,31.0,15.0,4.0,39.2,89.2,CRITICAL,BLOCK,0,0,1,1,1,0,1,0,0,1,59.68,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 MFA failures + average IAM risk 78/100 + 5 firewall DENY events + 2 endpoint alerts + maximum IAM risk 100/100,3
EMP10407,abha_agrawal9,Abha Agrawal,Human Resources,Director,WAREHOUSE,WS-10407,DEV-82358,A,05-08-2022 03:01:33 AM,not available,manager994,2.0,4.0,3.0,43.333333333333336,99.0,6.0,9.0,3.0,1.0,159871272.0,88706195.0,3.0,0.0,0.0,0.0,2.0,31.0,19.0,6.0,21.666666666666668,77.67,HIGH,RESTRICT,0,0,1,0,0,1,1,0,0,1,59.67,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 99/100,3
EMP10395,charles.saini84,Charles Saini,Finance,Specialist,data center,LPT-10395,DEV17019,Active,2021-09-30T14:57:14,not available,unknown,3.0,3.0,3.0,63.333333333333336,100.0,6.0,5.0,2.0,1.0,42236275.0,62400357.0,1.0,0.0,0.0,0.0,0.0,36.0,16.0,2.0,31.666666666666668,85.67,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,59.67,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 1 firewall threat events + 1 endpoint alerts + maximum IAM risk 100/100,3
EMP10671,,Harinakshi Mukhopadhyay,Human Resources,Consultant,work from home,LPT-10671,DEV36489,L,2023/10/10,2025-10-29 13:10:57,,1.0,6.0,0.0,28.285714285714285,82.0,7.0,12.0,2.0,2.0,125389847.0,212318287.0,4.0,1.0,1.0,0.0,4.0,5.0,26.0,31.0,14.142857142857142,76.14,HIGH,RESTRICT,0,0,0,0,0,1,1,1,1,0,59.66,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 firewall threat events + 4 endpoint alerts + 1 high-severity endpoint alerts + 1 critical endpoint alerts,3
EMP10148,ria.ramakrishnan80,Ria Ramakrishnan,IT,Manager,Remote,WS-10148,DEV 96761,Working,1740797524,,  manager379  ,1.0,1.0,3.0,38.25,60.0,4.0,7.0,1.0,2.0,72135902.0,95869488.0,3.0,0.0,1.0,0.0,3.0,26.0,23.0,14.0,19.125,82.12,CRITICAL,BLOCK,0,0,1,0,0,1,1,0,1,0,59.65,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 2 firewall threat events + 3 endpoint alerts + 1 high-severity endpoint alerts,3
EMP10551,azad.swamy68,Azad Swamy,Compliance,Trainee,Warehouse,LPT-10551,DEV-75860,Working,2025-11-02 09:07:06,not available,unknown,3.0,6.0,3.0,53.27272727272727,100.0,11.0,10.0,0.0,1.0,165645565.0,106811618.0,3.0,0.0,0.0,0.0,3.0,36.0,10.0,6.0,26.63636363636364,78.64,HIGH,RESTRICT,1,1,1,0,0,1,1,0,0,1,59.65,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 100/100,3
EMP11749,hamsini.lala64,Hamsini Lala,Operations,Consultant,Head Office,WS-11749,DEV-72075,Terminated,07/04/2023 06:52,,manager805,2.0,3.0,2.0,58.2,100.0,5.0,9.0,2.0,0.0,161299863.0,145052723.0,6.0,0.0,1.0,0.0,6.0,24.0,6.0,20.0,29.1,79.1,HIGH,RESTRICT,0,0,1,0,0,0,1,0,1,1,59.64,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 6 endpoint alerts + 1 high-severity endpoint alerts + maximum IAM risk 100/100,3
EMP10101,karan.gill35,Karan Gill,Legal,Trainee,DATA CENTER,LPT-10101,,Live,1680804887,not available,MANAGER713,3.0,5.0,4.0,58.11111111111112,100.0,9.0,6.0,0.0,1.0,132488847.0,133842523.0,1.0,0.0,0.0,0.0,0.0,43.0,10.0,2.0,29.05555555555556,84.06,CRITICAL,BLOCK,1,1,1,0,0,1,1,0,0,1,59.62,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 failed login attempts + 4 MFA failures + 1 firewall threat events + 1 endpoint alerts + maximum IAM risk 100/100,3
EMP12911,charan.dhawan17,Charan Dhawan,Sales,Trainee,Work_From_Home,LPT-12911,DEV87264,Enabled,19/04/2023,,manager336,1.0,2.0,2.0,33.0,40.0,4.0,8.0,0.0,0.0,80440167.0,96839987.0,5.0,1.0,2.0,0.0,5.0,19.0,0.0,41.0,16.5,76.5,HIGH,RESTRICT,0,0,1,0,0,0,1,1,1,0,59.6,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,2 MFA failures + 5 endpoint alerts + 2 high-severity endpoint alerts + 1 critical endpoint alerts,3
EMP12121,aishani.raja23,Aishani Raja,IT,Administrator,Warehouse,VDR-12121,,Live,2025-01-05T23:10:21,not available,manager950,4.0,1.0,2.0,38.0,100.0,5.0,9.0,2.0,1.0,168878667.0,176326696.0,3.0,0.0,0.0,0.0,2.0,34.0,16.0,6.0,19.0,75.0,HIGH,RESTRICT,1,1,1,0,0,1,1,0,0,1,59.6,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,4 failed login attempts + 2 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 100/100,3
EMP12227,sanaya.korpal34,Sanaya Korpal,Research and Development,Engineer,HEAD OFFICE,LPT-12227,DEV65008,A,2024-08-11T16:42:44,,unknown,3.0,4.0,4.0,57.625,100.0,8.0,13.0,4.0,0.0,190225780.0,66486882.0,1.0,0.0,0.0,0.0,1.0,43.0,12.0,2.0,28.8125,85.81,CRITICAL,BLOCK,1,1,1,0,0,0,1,0,0,1,59.52,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 4 MFA failures + 1 endpoint alerts + maximum IAM risk 100/100,3
EMP10359,vidhi.saini39,Vidhi Saini,Procurement,Engineer,,WS-10359,DEV-87554,Lwp,2026-07-28 10:13:13,,,4.0,1.0,1.0,72.6,100.0,5.0,11.0,1.0,1.0,183464686.0,242372723.0,3.0,0.0,0.0,0.0,3.0,27.0,13.0,6.0,36.3,82.3,CRITICAL,BLOCK,1,1,0,1,0,1,1,0,0,1,59.52,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,4 failed login attempts + average IAM risk 73/100 + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 100/100,3
EMP12352,ojas.shere59,Ojas Shere,Operations,Specialist,Warehouse,VDR-12352,DEV91479,Active,19/08/2024,,manager342,2.0,3.0,3.0,37.6,74.0,5.0,7.0,1.0,0.0,152223194.0,36272399.0,5.0,1.0,0.0,1.0,4.0,31.0,3.0,25.0,18.8,77.8,HIGH,RESTRICT,0,0,1,0,0,0,1,1,0,0,59.52,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 MFA failures + 5 endpoint alerts + 1 critical endpoint alerts,3
EMP11023,aashi.raju60,Aashi Raju,Research and Development,Trainee,Head Office,LPT-11023,DEV81883,Live,2026-01-26T00:29:44,,,1.0,7.0,3.0,57.5,99.0,8.0,6.0,3.0,0.0,41674856.0,42303765.0,2.0,1.0,0.0,0.0,0.0,26.0,9.0,19.0,28.75,82.75,CRITICAL,BLOCK,0,0,1,0,0,0,1,1,0,1,59.5,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 2 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 99/100,3
EMP12696,gaurang.rao47,Gaurang Rao,Marketing,Engineer,WORK FROM HOME,VDR-12696,DEV 51796,Enabled,2020-09-06 00:38:53,,,3.0,3.0,3.0,57.5,100.0,6.0,10.0,5.0,0.0,110278865.0,206884709.0,2.0,0.0,0.0,1.0,2.0,36.0,15.0,4.0,28.75,83.75,CRITICAL,BLOCK,1,1,1,0,1,0,1,0,0,1,59.5,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 5 firewall DENY events + 2 endpoint alerts + maximum IAM risk 100/100,3
EMP12846,waida.som50,Waida Som,IT,Trainee,remote,WS-12846,DEV84500,Active,2025-04-17 12:42:57,,manager664,0.0,3.0,1.0,42.333333333333336,89.0,3.0,12.0,2.0,3.0,143676644.0,221078052.0,2.0,1.0,0.0,0.0,2.0,7.0,36.0,19.0,21.166666666666668,83.17,CRITICAL,BLOCK,0,0,0,0,0,1,1,1,0,0,59.47,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,3 firewall threat events + 2 endpoint alerts + 1 critical endpoint alerts,3
EMP12842,isaac.raj84,Isaac Raj,Finance,Analyst,Branch Office,LPT-12842,DEV99916,Working,,,manager805,2.0,1.0,3.0,62.25,90.0,4.0,5.0,1.0,1.0,76009407.0,44144994.0,3.0,0.0,0.0,0.0,2.0,31.0,13.0,6.0,31.125,81.12,CRITICAL,BLOCK,0,0,1,0,0,1,1,0,0,1,59.45,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 1 firewall threat events + 3 endpoint alerts + maximum IAM risk 90/100,3
EMP11803,yashawini.salvi36,Yashawini Salvi,Finance,Engineer,data center,WS-11803,DEV 31840,Active,21-Dec-2021 05:25:35,,unknown,2.0,3.0,4.0,62.16666666666666,95.0,6.0,5.0,1.0,0.0,72787693.0,26389483.0,4.0,0.0,0.0,0.0,4.0,38.0,3.0,8.0,31.08333333333333,80.08,CRITICAL,BLOCK,0,0,1,0,0,0,1,0,0,1,59.43,MEDIUM,VERIFY,3,MEDIUM,SUSPICIOUS,4 MFA failures + 4 endpoint alerts + maximum IAM risk 95/100,3
EMP12558,nidra.vasa97,Nidra Vasa,Mkt,Specialist,Work_From_Home,VDR-12558,DEV-64214,Enabled,2024-09-23T10:33:31,not available,manager999,3.0,3.0,3.0,42.142857142857146,100.0,7.0,9.0,2.0,0.0,76841511.0,182247686.0,5.0,0.0,0.0,0.0,4.0,36.0,6.0,10.0,21.071428571428573,73.07,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,1,59.43,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 5 endpoint alerts + maximum IAM risk 100/100,3
EMP11024,ubika.koshy18,Ubika Koshy,Innovation,Administrator,Work From Home,LPT-11024,DEV32359,D,02-28-2025 08:20:51 PM,2025-10-15 07:36:04,,3.0,6.0,3.0,51.888888888888886,100.0,9.0,4.0,1.0,0.0,29636502.0,95350593.0,7.0,0.0,0.0,1.0,7.0,36.0,3.0,14.0,25.944444444444443,78.94,HIGH,RESTRICT,1,1,1,0,0,0,1,0,0,1,59.38,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 failed login attempts + 3 MFA failures + 7 endpoint alerts + maximum IAM risk 100/100,3
EMP11406,urishilla.bhatt88,Urishilla Bhatt,Sales,Specialist,REGIONAL OFFICE,WS-11406,DEV78076,Live,2024-01-06 19:04:32,not available,manager438,2.0,2.0,3.0,66.66666666666667,100.0,6.0,6.0,2.0,1.0,41431639.0,68432667.0,2.0,0.0,0.0,0.0,2.0,31.0,16.0,4.0,33.333333333333336,84.33,CRITICAL,BLOCK,0,0,1,0,0,1,1,0,0,1,59.33,MEDIUM,VERIFY,4,HIGH,SUSPICIOUS,3 MFA failures + 1 firewall threat events + 2 endpoint alerts + maximum IAM risk 100/100,3
EMP12637,ijaya.naik56,Ijaya Naik,Operations,Administrator,Data_Center,WS-12637,,Active,17-Jan-2023 14:05:55,not available,manager204,1.0,2.0,1.0,76.66666666666667,97.0,3.0,6.0,2.0,1.0,53872080.0,104337996.0,2.0,1.0,0.0,0.0,2.0,12.0,16.0,19.0,38.333333333333336,85.33,CRITICAL,BLOCK,0,0,0,1,0,1,1,1,0,1,59.33,MEDIUM,VERIFY,5,HIGH,SUSPICIOUS,average IAM risk 77/100 + 1 firewall threat events + 2 endpoint alerts + 1 critical endpoint alerts + maximum IAM risk 97/100,3
